Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3436.4701942648103
FDK03,OUT035,4230.647556514972
FDT45,OUT017,1020.3594458441214
NCC54,OUT027,5205.245029580237
FDP08,OUT018,2851.13584633119
FDU44,OUT046,2642.893458781473
DRG39,OUT035,1012.5714836245154
FDU32,OUT049,2063.8421847360896
FDY27,OUT049,2944.586910852405
NCP54,OUT013,1982.0668479748933
NCZ41,OUT049,2093.523463076165
DRL49,OUT013,2308.1399897416327
FDI05,OUT018,1005.8857344417149
FDY56,OUT045,3555.5693569289265
DRC13,OUT013,2068.735777787466
NCV29,OUT017,2937.5439876821074
FDR24,OUT049,1581.131202536496
FDZ34,OUT018,2762.4679435726152
FDP37,OUT035,2157.141478703409
FDX08,OUT027,4332.914739312775
FDS57,OUT045,2184.222788201473
NCG18,OUT049,1729.5118210389132
FDK25,OUT018,2437.860957582329
FDH53,OUT049,1462.1074637169195
DRI59,OUT018,3242.4264344670864
FDA52,OUT046,2845.79605073973
FDT20,OUT010,-1254.3196732771178
FDE36,OUT019,735.4967373115896
FDI24,OUT017,2881.0053639285793
FDB28,OUT018,2881.724197396958
FDV11,OUT017,2956.389030899791
FDP01,OUT046,2495.6454319623736
FDD34,OUT027,4035.237843626131
FDJ50,OUT027,2328.932331343024
FDZ44,OUT013,1943.3212055135064
DRO59,OUT035,1369.6939025809156
DRB48,OUT045,631.3235628389357
FDR21,OUT018,2506.8274327412296
NCE42,OUT010,1777.3855344937838
FDO23,OUT046,1496.7154446343297
NCE30,OUT018,3052.181851257542
FDQ22,OUT035,794.6168998216124
FDY01,OUT045,1810.697862345834
FDS08,OUT017,2935.7286840455154
FDG28,OUT018,3667.843145564432
FDQ51,OUT018,580.914667187182
FDB05,OUT017,4045.9121267276273
FDO56,OUT049,2017.7620325511166
FDE02,OUT018,1203.7028092758587
FDN45,OUT017,3622.8293524350634
FDS09,OUT013,894.5740005732846
NCA54,OUT018,2581.259053637121
FDP09,OUT010,1456.609250953045
FDC53,OUT045,1545.0623659994394
NCM55,OUT017,3036.872573333323
FDL09,OUT018,2440.319105669455
FDA11,OUT019,-385.13081767729454
FDA50,OUT045,1456.9536271689517
FDC23,OUT017,2953.017443455128
FDE22,OUT049,2637.489125169265
FDD23,OUT046,3013.810422648122
NCA29,OUT049,2824.816818929412
FDK38,OUT046,2353.819172887325
DRC13,OUT046,1986.3090666667
NCP43,OUT049,2920.4301335872474
FDX28,OUT049,1701.9932945201122
FDF08,OUT049,1596.5447851825102
FDZ33,OUT046,2380.1571112135002
FDD10,OUT049,2976.808677779877
FDO58,OUT017,2691.34706655612
FDI50,OUT017,3793.770779580275
FDO58,OUT045,2571.1079763124144
FDX08,OUT013,2914.9058639472323
NCK17,OUT010,-1241.774227672423
FDF39,OUT035,4329.923913546785
FDU45,OUT010,-67.07695602973763
NCJ18,OUT018,1568.5667890620302
DRC27,OUT019,1974.4469109124193
DRC25,OUT035,1520.8062875984565
FDU59,OUT035,2702.3841379577148
FDU28,OUT035,3184.4138865431355
NCP30,OUT046,671.3576650438822
FDB39,OUT018,646.5471352728744
FDE41,OUT013,1480.0488199425263
DRH11,OUT010,-997.4954256407893
FDA58,OUT045,3660.0752261369166
FDU50,OUT046,1897.9866832198527
FDM34,OUT013,2104.3688558105787
FDM44,OUT027,3103.5528303880074
FDR39,OUT045,2844.129219057556
FDM25,OUT045,2768.3856026964954
FDQ49,OUT049,2633.325646907572
DRH25,OUT018,586.5727795945677
FDM09,OUT027,4208.538412944999
FDL44,OUT019,681.3196492235302
NCR42,OUT018,266.7417905615737
DRL59,OUT046,869.3443467939569
FDX43,OUT013,2712.4498902993782
DRK47,OUT010,1654.0825041019893
FDU48,OUT018,1830.9725090777124
FDY12,OUT045,803.0709407825111
NCN43,OUT018,1673.42890712994
NCM55,OUT018,2617.8962965811857
FDQ21,OUT027,3434.6614633686554
FDX13,OUT035,4115.300615755248
NCK30,OUT027,5425.533032245845
FDG20,OUT049,2915.579560395794
DRG27,OUT017,764.8744322595733
FDY14,OUT018,3896.0601430710617
FDP59,OUT035,1841.4487206911513
FDU60,OUT017,2831.7936506073297
NCC18,OUT019,775.2130587204483
DRJ39,OUT017,3541.4083677259964
FDS07,OUT049,1916.7763932060898
FDM08,OUT027,5015.770392883644
FDP51,OUT045,1902.6143177275399
FDU16,OUT035,1518.9047321501725
FDH12,OUT013,1746.9272287200647
DRE48,OUT010,1188.4295172716959
NCL42,OUT027,5288.248860545573
FDR21,OUT045,2751.1352558969957
NCW29,OUT035,2227.1853098219717
FDO11,OUT013,4040.2287615982673
NCM31,OUT049,2328.0130628411143
FDV35,OUT019,556.279483523118
FDF58,OUT017,1132.2163921870695
NCE43,OUT049,2754.846661112491
FDA02,OUT035,2489.7033182497416
DRL37,OUT010,-1181.4537953313188
FDR24,OUT018,1242.8226920966304
FDW59,OUT049,1452.6408319921452
FDS22,OUT049,901.7179217173693
FDW24,OUT017,945.2556441717666
FDU24,OUT035,1709.789581974906
FDA21,OUT027,4417.093897237255
FDH58,OUT027,3335.628739417897
FDW36,OUT018,1401.7105810489043
FDI45,OUT027,4208.561443948909
FDU01,OUT018,2719.9995189973424
FDF35,OUT027,3194.098682545793
FDU43,OUT019,1895.2042420022885
FDE24,OUT019,393.45421441795315
FDK50,OUT049,2702.456053670824
FDG31,OUT045,978.608399977413
FDC60,OUT045,1433.242363095762
FDL36,OUT013,1492.5484186489775
FDP21,OUT013,3092.0884521162716
FDW16,OUT045,1444.1630091640004
FDX02,OUT017,3659.3422352363436
FDQ58,OUT027,3917.31295090863
FDT51,OUT046,1834.7749625293159
FDD59,OUT049,1429.1975813378954
NCM42,OUT018,1463.443495277064
FDA57,OUT018,412.1991322877252
FDZ48,OUT035,1940.789960348478
FDE46,OUT045,2368.71543409231
NCZ30,OUT019,21.343714968195286
FDB56,OUT017,3134.396867194714
FDA25,OUT027,3177.459394989071
FDD20,OUT013,2045.6219427285637
FDL25,OUT013,1563.4056069737262
NCO18,OUT049,2891.519311576492
FDJ45,OUT017,701.0328019672863
FDR12,OUT035,2902.410726930449
NCF19,OUT010,-1141.7083720504638
FDK25,OUT046,2677.2344361577548
NCR17,OUT046,1815.728365708796
FDC52,OUT046,2475.1430313698056
NCA54,OUT017,2959.7975676818837
FDR45,OUT010,1877.5858639218645
NCM19,OUT049,1896.177260050264
FDF39,OUT027,5659.222004947787
FDX23,OUT049,1669.466907946151
FDD58,OUT027,3062.400981663637
FDX28,OUT013,1649.6692681939085
NCD31,OUT013,2601.562811720842
FDU57,OUT018,2168.854731932067
FDI27,OUT046,816.4157418095847
NCM42,OUT046,1724.5041610632657
FDD32,OUT027,2820.17385291674
FDI34,OUT013,3692.4248837050177
NCM29,OUT049,2159.366206638765
FDG46,OUT018,1588.70712861228
DRC01,OUT010,-1051.3972944548675
FDB15,OUT027,5593.718513013906
NCA17,OUT027,3823.9200136709173
FDF10,OUT046,2390.169964977155
FDR26,OUT027,4294.72176197929
FDI02,OUT049,1932.9731939408139
NCM54,OUT010,102.63045428466774
FDF14,OUT013,2452.114559067601
FDJ33,OUT010,64.846408799664
FDM20,OUT035,4033.1916790505934
FDC03,OUT027,4596.787274687289
NCX05,OUT046,1840.3148623204866
NCM41,OUT027,2918.268782369548
NCU29,OUT010,428.744896456898
FDQ59,OUT017,1507.247003948039
FDH46,OUT010,-225.76921921709072
FDH09,OUT013,883.2699514765102
NCD06,OUT045,685.0302045191793
FDC15,OUT035,2602.730197707629
DRD37,OUT027,2204.9662855780844
FDT28,OUT027,3834.823113230034
FDR28,OUT027,4104.515404503902
FDT38,OUT017,1503.398570868942
FDV34,OUT027,2731.597347953662
FDY52,OUT035,1191.2809209313139
FDB34,OUT013,1433.2220636801544
DRL23,OUT018,1415.1970489094015
DRB24,OUT046,2453.628289539445
FDJ50,OUT046,907.1851171089793
FDQ49,OUT035,2649.063921172569
FDP20,OUT035,2140.604803521232
FDV19,OUT027,4033.4573429902907
NCR54,OUT045,3013.4429158510584
FDO09,OUT010,2227.934483774416
FDS57,OUT018,2002.1266602481323
FDN10,OUT049,1988.2719391162686
FDV23,OUT049,2103.9981602784324
FDY28,OUT049,3521.0787202981587
DRG51,OUT013,2611.714284038296
FDD45,OUT019,-407.4673851986536
NCL18,OUT027,4468.083321916965
NCM29,OUT013,2102.3304739878054
FDF17,OUT027,4568.675735809196
FDE22,OUT017,2682.402586442229
FDQ22,OUT017,750.6807905770597
FDS01,OUT013,2895.279510701861
FDW35,OUT027,2175.9299936453954
FDJ33,OUT046,2033.1599892941758
NCF54,OUT035,2848.6985858103167
FDE09,OUT013,1811.2804383566586
NCE06,OUT045,2474.6380188561675
DRH49,OUT049,1400.5056503697147
FDY43,OUT045,2635.065618321605
NCT05,OUT017,4106.653785353163
FDZ34,OUT045,2977.222210072166
FDL38,OUT017,1574.8610961924792
FDZ31,OUT017,3154.7848654050918
FDR14,OUT035,1056.253396887307
NCN54,OUT049,1358.157739126812
NCC42,OUT027,3659.8068965817433
FDK08,OUT017,1748.040859047093
FDP59,OUT013,1774.9081338739197
FDV22,OUT035,2696.2055320516697
FDD33,OUT035,3841.2594581127346
DRE60,OUT027,5015.030554423707
FDK52,OUT046,3585.949659474388
FDA02,OUT017,2487.7689284689664
FDM56,OUT049,1856.2376016721964
FDE57,OUT035,2411.3505260413226
FDM32,OUT045,1376.5497015446272
NCQ30,OUT027,3380.334068752853
FDQ27,OUT027,3185.5024290079273
FDT60,OUT027,3451.1152035961145
FDU43,OUT049,3935.5950388673787
NCO55,OUT035,1832.2091212148098
FDG02,OUT045,2972.8734496435673
FDJ28,OUT013,3066.0097827303334
FDP40,OUT045,1782.2834535786305
FDJ38,OUT045,3004.6980035972556
NCC54,OUT017,3889.2942409748052
NCZ41,OUT046,1980.5213955084923
FDK38,OUT019,475.690567862639
FDU52,OUT013,2508.3944305184923
FDC40,OUT046,1286.7674817584875
NCR30,OUT017,1288.9936645836272
NCN18,OUT017,1866.4125799920585
FDB50,OUT035,1410.117060619527
FDG04,OUT013,3027.443064339777
FDR26,OUT035,2961.9812796725028
NCT17,OUT018,2692.4096386217516
FDX35,OUT027,5079.558871292802
FDS12,OUT046,2025.7925443493314
NCZ29,OUT027,3439.7894352197113
FDB38,OUT010,700.5724778430119
FDP12,OUT013,716.5270271596387
FDP22,OUT046,898.4246202996878
FDS26,OUT018,3836.007175423774
FDR52,OUT046,3086.4421198548257
DRJ13,OUT046,2552.744889473221
FDU48,OUT027,3546.24570058601
FDE29,OUT035,1135.7222455670676
NCT29,OUT049,2024.2553070438698
DRK37,OUT018,2710.058459465154
FDK55,OUT046,1426.7829766751147
FDR07,OUT046,1548.1383015932765
FDO21,OUT027,5058.105578529965
FDK46,OUT049,4216.86606929821
FDB12,OUT045,1654.1586464920147
FDT31,OUT027,4458.436390291903
FDJ33,OUT045,1966.5922877041326
FDC26,OUT027,3208.1519089759613
NCQ02,OUT045,2901.765784351463
FDP08,OUT010,1173.7747823792831
FDB11,OUT027,5026.426700292801
FDV55,OUT013,2365.2103129931506
FDW20,OUT049,2051.427554324226
NCJ18,OUT019,-25.427763707510735
FDC41,OUT018,948.4176601258973
FDE14,OUT027,3135.1624252236393
FDG35,OUT013,2869.2941250472645
FDF45,OUT035,1144.8793696852078
FDS19,OUT027,2758.1579771017714
FDS58,OUT019,688.5076121099519
FDA26,OUT017,3635.8388874028383
FDM32,OUT049,1528.106242654971
FDL45,OUT046,2030.8037517105777
FDZ55,OUT049,2652.7929500190307
FDY37,OUT049,2405.3811014116573
FDO46,OUT046,3081.9598343737252
FDQ60,OUT046,1958.5198649276917
FDA19,OUT018,1813.857945450783
FDL15,OUT046,2460.3514574620717
FDM10,OUT018,3092.322370967512
NCL05,OUT017,799.0656470287227
DRK49,OUT010,-1213.884468699328
NCE18,OUT027,5401.379404678526
FDG40,OUT049,696.0722909093738
DRI59,OUT045,3435.3895149946025
FDK28,OUT035,4195.131649970079
NCD06,OUT019,-1161.5832544047698
FDO11,OUT019,2103.643277953081
FDK27,OUT046,1929.7053679808037
FDT43,OUT027,2300.08810529085
FDD38,OUT018,1422.0834589266224
FDA16,OUT049,3586.6856267767175
FDL14,OUT027,3953.716826116956
NCM17,OUT049,813.4216234797213
FDD20,OUT045,1926.6046954331878
FDA40,OUT045,1399.2531538601147
FDL43,OUT045,1210.137884305963
FDV15,OUT045,1576.481131365913
FDE52,OUT046,1502.3572105864619
NCL17,OUT010,352.84591602422915
NCJ31,OUT045,3663.145026063364
FDR60,OUT045,1199.941767717519
NCA18,OUT035,1979.2085398171685
FDS21,OUT027,2543.5224263065475
FDW09,OUT035,1470.889229566012
FDL26,OUT035,2600.842497401049
FDS47,OUT018,1155.9420041108813
FDC39,OUT046,3258.2280638060925
FDT51,OUT035,1985.2998673654647
FDK40,OUT035,4308.181766932885
NCG19,OUT045,3613.2607834024498
FDZ07,OUT046,1060.1271213874197
FDF08,OUT027,2935.0818827509047
FDO04,OUT013,955.5169486360116
FDK41,OUT018,1067.9581365945808
FDP15,OUT049,4128.117906266403
NCD43,OUT018,1395.6436841957225
NCP18,OUT013,2386.3986714212856
FDZ51,OUT046,1555.0528169857316
DRH13,OUT035,1884.4176627333682
FDF38,OUT045,664.9897468901236
NCI43,OUT045,733.2475518986166
FDM38,OUT027,2393.7964567621134
FDS03,OUT013,1099.4964532895399
DRJ47,OUT017,2814.087056524664
FDT50,OUT010,-311.48202485976753
FDV02,OUT046,2742.3466331429836
NCG18,OUT017,1757.318204370386
FDW52,OUT046,2667.2015630702485
FDS40,OUT035,772.3094874048859
FDN31,OUT017,3135.1479884099967
FDA37,OUT045,1953.2904106370365
FDA15,OUT046,3958.513144328995
FDL39,OUT046,2917.8164454881803
FDJ53,OUT045,1890.4152232786923
FDX22,OUT013,3419.7099927416953
NCZ42,OUT045,3688.9877354405503
FDD56,OUT027,4286.737922197621
FDD40,OUT017,3220.016115633293
FDS50,OUT013,3522.453249079122
NCN14,OUT013,2922.3506963107047
FDT15,OUT013,2988.4801585332643
NCS18,OUT027,3168.8560101406297
NCO26,OUT010,-102.9006196275028
FDF58,OUT018,749.003538304549
NCB19,OUT013,1408.4833876892826
FDH26,OUT017,2400.9231222116914
DRB24,OUT027,3880.1234340790875
FDA49,OUT018,1122.4126149543047
FDB32,OUT045,1481.6937163631583
FDI36,OUT017,3265.527929985164
NCA17,OUT010,438.1167671858216
FDH22,OUT013,2029.7964547373126
NCM26,OUT018,2143.8271053155327
FDT15,OUT027,4407.649081064199
FDB16,OUT018,1143.5341262916218
NCP54,OUT027,3409.3256094779003
FDJ36,OUT013,1712.7070268930602
FDO28,OUT045,1857.2247502655086
FDU09,OUT013,980.164389406506
FDF29,OUT017,2215.871539583475
FDY08,OUT013,2303.2528561755253
DRJ59,OUT018,351.6014037031123
FDT23,OUT027,2785.8442467354075
FDU15,OUT018,420.18389591194887
FDT47,OUT013,1650.2584286759534
FDI53,OUT019,726.0883127236516
FDR59,OUT018,3905.6092709283635
FDD53,OUT035,835.3934365052282
FDY51,OUT017,3581.5475546895354
FDT04,OUT049,738.6150508475503
FDU51,OUT049,2941.2690731001603
FDG14,OUT035,2610.707849446116
NCU06,OUT045,3553.628472411426
DRG25,OUT046,2946.9311583786343
DRH49,OUT035,1492.4647893555098
FDN15,OUT035,2372.848643259093
FDL43,OUT018,978.2892608990558
NCT18,OUT049,2969.0431537872455
NCB31,OUT013,4118.296488729093
FDK57,OUT035,2056.85606386323
FDY04,OUT019,740.4802162369701
NCP54,OUT046,1929.1964964293352
FDF41,OUT013,3881.286808391675
FDM01,OUT045,1624.8051639840228
FDW03,OUT045,1667.8870048861236
FDF28,OUT045,1947.0462226386012
FDY37,OUT017,2419.184343745933
FDQ03,OUT017,3893.4737771055593
FDP51,OUT027,3415.806675136279
FDJ40,OUT017,1934.0190152762366
FDC32,OUT049,1602.1679052567742
DRI49,OUT027,2743.6001927503717
NCW54,OUT017,994.9017061209227
FDF09,OUT017,764.6442823634516
FDP45,OUT018,3728.9334991937235
DRJ23,OUT018,2679.8535785017684
FDS59,OUT017,1936.896875638853
FDY08,OUT046,2247.251502506967
FDX16,OUT049,2453.9036335491533
FDY16,OUT018,2690.7097536372016
FDK32,OUT035,2623.944984627826
FDQ22,OUT013,707.8502681404073
NCC31,OUT018,2193.4986261290906
FDG58,OUT049,2589.0996412579916
DRF48,OUT013,3022.7859626734175
DRH36,OUT049,1286.0730247019633
NCR30,OUT035,1346.9724777272972
FDB03,OUT019,1939.6103612302572
FDZ28,OUT027,3517.4356089791113
FDR35,OUT017,3259.1782534040867
DRD15,OUT027,5115.187276325842
FDJ33,OUT019,125.23879662986462
FDA56,OUT010,30.4192575076745
FDP56,OUT046,812.4267342581643
NCT30,OUT046,781.5675824505561
FDK15,OUT017,1719.3658120537798
FDH44,OUT018,2113.76090973273
FDV01,OUT013,2531.0784795156114
DRG03,OUT017,2519.025413045538
FDG50,OUT027,2915.1980124196148
FDR16,OUT010,1518.566387461588
FDZ60,OUT046,1724.151927306541
DRG03,OUT045,2375.4662515951136
FDS56,OUT018,3941.0276698686444
FDU33,OUT045,728.2060593620849
DRD27,OUT035,1733.4285211086067
FDW22,OUT046,3580.374889770241
DRA24,OUT045,2557.756849005708
FDF38,OUT049,811.8799080262984
FDX48,OUT013,2536.0088252347887
FDS58,OUT018,2337.202430608735
FDC32,OUT046,1496.9533540915336
NCQ29,OUT045,4029.67571674323
DRK39,OUT018,1080.235489707352
NCS38,OUT017,1910.969740147832
DRO47,OUT013,1811.7383694084497
DRG27,OUT027,2145.6596798340565
FDC57,OUT027,4532.936039844968
FDS55,OUT046,2344.065192589855
NCJ06,OUT018,1621.9620442094697
FDO01,OUT019,228.77974317489668
NCM55,OUT045,2852.8703333971052
FDC52,OUT049,2578.8266391005736
FDQ15,OUT045,1260.612084665185
NCT30,OUT027,2220.7425430463
NCR42,OUT027,1991.8420936367365
FDD28,OUT035,1107.403965588117
FDQ34,OUT049,1768.4306903324477
FDZ12,OUT027,3724.92864201402
DRE13,OUT019,-507.73834353696157
NCN07,OUT019,209.04453766738914
FDM28,OUT035,3018.367934449221
FDI10,OUT017,2873.876829477805
FDQ25,OUT013,2793.1144474546345
FDA38,OUT010,1914.8950378308823
DRI13,OUT049,3516.2081881004474
FDY20,OUT027,2953.411054749358
NCZ53,OUT035,3098.4122333959704
NCM31,OUT013,2302.1162089362347
DRB01,OUT017,3088.255680257904
DRF37,OUT046,4114.886252916789
NCF42,OUT049,2865.6785637208513
FDF16,OUT018,2099.575231207509
FDB41,OUT013,868.2649634856548
FDR34,OUT013,3675.4038380943807
FDR15,OUT018,2255.265379495893
NCV42,OUT019,-120.06192348592651
FDW51,OUT035,3543.529891035308
FDU36,OUT017,1683.5575458042986
FDX60,OUT049,1414.0713018044303
FDY03,OUT035,1999.4515764870307
FDW55,OUT045,3902.46062804067
FDT01,OUT010,1462.357267008942
FDG58,OUT013,2536.7596004984152
FDK21,OUT017,4056.590828153448
NCS41,OUT019,972.0585635311154
FDS10,OUT045,2820.6863810950063
NCT53,OUT046,2606.019035737706
FDJ28,OUT018,2758.3077706508875
FDX44,OUT045,1361.0532927714712
FDT20,OUT018,386.72987500876366
FDO44,OUT017,1869.8672136791724
NCX17,OUT049,3771.314688494512
FDY01,OUT017,2000.8569209688517
FDJ12,OUT027,4816.392421389675
DRK35,OUT018,340.18253322296346
FDD47,OUT019,797.3913987216265
NCM53,OUT035,1828.2938251639657
FDO45,OUT013,1496.7360878243048
NCM42,OUT010,-169.8536180368261
FDE04,OUT046,2900.52695768823
NCI30,OUT027,5339.959034785796
FDZ19,OUT013,2807.3493050335624
FDW57,OUT013,2887.878496498106
FDA25,OUT013,1720.363892028487
FDT22,OUT046,971.6079721658334
FDP51,OUT013,1978.5012591279633
FDD48,OUT027,3323.3393289493556
FDY39,OUT035,3096.6269788175723
FDO48,OUT010,1645.3369115689025
FDD23,OUT027,4442.303388516206
DRN35,OUT027,2068.3314829495916
FDT01,OUT035,3555.1510381449084
FDC20,OUT010,-995.5776234548589
DRJ35,OUT035,1160.238601512651
FDB32,OUT046,1520.237295722769
FDL24,OUT046,2805.194412018814
NCV42,OUT035,1937.1282238080298
FDZ46,OUT046,1761.7528447057002
FDC15,OUT013,2491.0903249592693
FDD08,OUT019,-1244.4224693615572
FDY50,OUT049,1531.945504947771
FDD36,OUT013,1951.6451144882794
FDG57,OUT027,2268.8595135139844
FDL21,OUT018,468.89754920049745
FDN16,OUT027,3139.5123566161797
FDJ09,OUT027,2221.0462536669556
FDS01,OUT010,946.1879006770193
FDV33,OUT017,4261.861633844172
DRE12,OUT017,1927.262851032267
FDR07,OUT013,1596.3479910075826
FDP48,OUT010,1052.7666545875688
NCB55,OUT035,1058.6215133155006
FDQ08,OUT013,1067.1607889727331
FDR34,OUT035,3843.06418437153
FDO33,OUT046,1801.0916277359092
FDP13,OUT045,622.3379099015426
FDX12,OUT049,3982.8580805270526
NCT06,OUT049,2720.534066482424
FDR16,OUT019,1524.0027697404062
FDE36,OUT046,2678.328118249306
FDZ36,OUT049,3079.715646830126
FDV13,OUT045,1406.225141237795
NCZ17,OUT035,738.789500358037
FDU56,OUT045,2848.3660416658327
FDM09,OUT035,2900.0189799810228
FDV02,OUT017,2836.460654184803
FDS34,OUT018,1574.740550376428
FDA11,OUT049,1647.6649763858504
FDP09,OUT017,3459.7635575554173
FDB29,OUT027,3334.4874788000598
FDT19,OUT017,2878.52315933206
DRH15,OUT017,829.8881940645165
FDY38,OUT046,3730.8599915235395
FDF14,OUT027,3879.470018481777
FDN48,OUT010,-407.8465071936953
FDQ12,OUT013,3685.4503021419155
NCJ43,OUT045,2665.1195712690974
FDE17,OUT019,572.1624768077586
FDB05,OUT035,4077.4578904237646
FDH10,OUT045,2990.0834263914394
NCR06,OUT017,781.423771571431
FDU32,OUT018,1681.992587439076
FDD56,OUT049,2891.6287593578236
FDO36,OUT018,2600.2451778898353
FDH16,OUT010,-428.9584767516442
FDX10,OUT018,372.1508402865604
FDZ37,OUT017,1585.1304445271066
FDU31,OUT010,1584.8118297773676
DRC49,OUT049,2349.5846362967304
FDL15,OUT045,2365.7973938058267
FDN32,OUT019,1068.5224313857939
DRH59,OUT027,2648.839488454802
NCU29,OUT049,2434.2248597773405
FDR37,OUT019,1064.7192648444147
FDS14,OUT018,2230.7089219548748
FDU02,OUT027,5039.324049820303
FDJ08,OUT035,3196.5860236541516
NCZ06,OUT045,3904.7505613976914
FDO31,OUT049,1475.2309861359613
FDH31,OUT018,1407.7355888757093
FDS58,OUT017,2700.1890828902738
NCA53,OUT027,2253.701421346201
FDF50,OUT046,3132.381640520228
NCW42,OUT049,3591.6500192036533
NCQ17,OUT045,2386.2608477707836
FDK51,OUT018,3898.1980348215598
NCW41,OUT010,570.0710211719297
NCR29,OUT017,996.5135862234156
FDB08,OUT019,639.2885750097289
FDA40,OUT027,2882.490047204101
FDL14,OUT018,2286.7636107338053
FDB47,OUT046,3288.79524047235
FDO03,OUT035,3804.38461971436
DRK13,OUT019,1201.3965811462058
FDX13,OUT010,2012.1231415819543
FDF52,OUT046,2909.245739902842
FDT11,OUT013,3074.717143957578
FDB08,OUT013,2592.084511761516
FDQ28,OUT018,2245.123850677575
FDD29,OUT045,3931.2738949599693
NCQ29,OUT027,5548.03068331784
NCO02,OUT013,1077.7899031772336
FDR56,OUT010,1217.8923433586103
NCM54,OUT049,2078.433242031733
FDP51,OUT035,2059.039175965892
FDT38,OUT013,1407.7085330157438
FDZ20,OUT018,3728.0194336199706
FDJ53,OUT013,1967.8507779833153
FDX13,OUT049,4040.4462342344027
FDP58,OUT035,3622.651142032981
NCK31,OUT019,-1049.8578642176858
FDA35,OUT018,1742.4859806193513
FDV37,OUT018,2913.4047234469112
NCO07,OUT027,4816.641267952595
FDA20,OUT045,2909.443866396451
FDZ59,OUT035,2863.273371049675
NCY17,OUT017,814.3570849680311
FDQ28,OUT035,2628.80950740371
FDV35,OUT017,2554.163417106553
FDQ36,OUT013,667.7666922129783
FDD34,OUT018,2332.630252383808
FDK51,OUT045,4122.18495299767
FDV31,OUT035,2931.286437796916
FDR04,OUT035,1707.2844986017312
FDR14,OUT049,1003.1392015275992
DRC36,OUT010,885.1157938094213
FDE39,OUT019,43.82040057342317
FDP57,OUT049,1781.215769805157
FDE57,OUT046,2263.9360201873833
NCN18,OUT046,1758.361414367802
NCQ05,OUT018,2099.0268840278363
FDW47,OUT035,2072.3741480418785
FDV46,OUT035,2354.4924304093884
NCP29,OUT045,936.066368387839
FDE09,OUT018,1512.9123585205152
NCU06,OUT027,5056.55733670617
FDT19,OUT010,864.710190265241
DRF15,OUT017,2517.6935621743837
DRI51,OUT013,2725.0487464360585
NCX54,OUT013,1690.7904740824488
DRE01,OUT013,3816.188403724041
NCB07,OUT045,3000.0602512870933
FDU50,OUT035,2023.6238136066177
FDG40,OUT035,739.8118756176657
FDW10,OUT018,2509.960173422724
FDX51,OUT013,3162.4191882700175
NCP17,OUT045,949.141920987212
FDP21,OUT035,3177.2999144481046
FDL04,OUT045,1617.792151981589
FDV23,OUT013,2000.3306534325702
FDF24,OUT046,1370.1403181914106
FDH56,OUT027,3323.6620520389574
FDB51,OUT049,1123.8361070942656
FDI58,OUT027,3030.9850681848784
FDR20,OUT013,865.7993640331783
FDC51,OUT018,1748.9146794254007
FDB16,OUT027,2855.675765320737
FDE40,OUT049,1133.018906593818
NCM17,OUT035,858.7263674684802
FDU56,OUT035,3088.7608637734206
FDS32,OUT019,403.1439522920382
FDX02,OUT049,3647.116464686989
FDT39,OUT027,3937.98283876094
FDE35,OUT017,1098.7994076479629
NCI42,OUT019,1416.6824923295517
DRL23,OUT046,1694.9158723212945
FDA10,OUT046,1943.51011277229
FDA11,OUT013,1585.9730635481656
NCM06,OUT046,2441.5091672588946
NCT05,OUT035,4192.582620642275
NCQ02,OUT010,1028.1794256938501
NCY06,OUT049,2146.9722612259493
FDY56,OUT035,3739.9864923518494
FDL02,OUT035,1861.5879463271744
NCI06,OUT035,2955.6009855427133
FDQ14,OUT045,2329.8473770048313
FDQ12,OUT017,3720.496301905399
FDP36,OUT046,854.6133428097996
FDK21,OUT027,5422.621698590532
FDO40,OUT045,2295.123501993304
NCK54,OUT019,-27.057091135505402
FDY09,OUT018,2539.391772314245
NCW30,OUT049,4199.479626241133
NCC55,OUT027,2046.7687846374556
FDE58,OUT018,1607.4965246273273
FDR39,OUT013,2952.683413514541
FDU28,OUT049,3099.715295255106
FDH08,OUT017,3721.997171519892
FDG35,OUT045,2768.5563855019172
FDG22,OUT049,748.3796010617839
FDC34,OUT035,2664.5083607682377
FDP15,OUT018,3744.687173871914
FDK34,OUT010,1873.8227677774826
FDU45,OUT035,2050.210882928837
FDQ04,OUT027,2126.3177786927413
FDX22,OUT018,3099.5620769993566
FDB45,OUT017,1778.7760824304141
NCH43,OUT027,4859.9443076685675
DRE60,OUT046,3519.6138084850068
FDD17,OUT027,5190.788038486886
NCM54,OUT017,2115.5532969456895
NCH55,OUT013,2048.9077171658973
NCT06,OUT017,2707.8830713914053
FDA48,OUT027,4948.133846244342
FDY58,OUT027,5066.2964479843195
FDO25,OUT045,3272.469586368397
FDN50,OUT045,1514.4571371825532
FDH35,OUT035,2768.2511345053294
FDK09,OUT045,3524.091633730947
FDO16,OUT013,1385.0261571987626
FDW11,OUT045,986.3452733063612
FDU47,OUT027,3725.7081647114815
NCQ42,OUT010,118.49361496356994
FDK55,OUT027,2904.0806729340798
FDN08,OUT049,2006.4193834054327
FDT57,OUT045,3696.892531519033
FDJ12,OUT018,3060.301767404435
DRL59,OUT017,965.0528507406814
NCN53,OUT046,589.0469366908201
FDO51,OUT010,-1123.8203895087709
FDK56,OUT017,3084.7383599190366
